Dates,Open,Hign,Low,Closing
20141222,3396.251,3455.207,3357.661,3394.481
20141223,3358.798,3431.779,3316.913,3324.924
20141224,3332.146,3340.357,3188.495,3230.385
20141225,3254.48,3335.779,3226.322,3335.419
20141226,3343.64,3453.338,3335.012,3445.839
20141229,3502.183,3524.28,3405.836,3455.455
20141230,3450.814,3491.826,3422.174,3457.554
20141231,3462.389,3542.34,3452.498,3533.705
20150105,3566.089,3669.042,3551.51,3641.541
20150106,3608.428,3683.226,3587.231,3641.059
20150107,3620.924,3671.19,3601.698,3643.79
20150108,3650.073,3659.945,3552.1,3559.259
20150109,3547.574,3689.753,3536.395,3546.723
20150112,3531.515,3560.527,3461.322,3513.576
20150113,3506.451,3550.158,3494.768,3514.04
20150114,3522.907,3547.242,3471.56,3502.423
20150115,3501.719,3604.121,3482.27,3604.121
20150116,3616.248,3662.158,3601.258,3635.146
20150119,3414.013,3497.252,3330.981,3355.155
20150120,3336.793,3419.204,3325.681,3396.222
20150121,3420.491,3557.794,3409.43,3548.885
20150122,3551.052,3576.756,3520.053,3567.613
20150123,3582.088,3627.806,3548.626,3571.732
20150126,3580.118,3611.617,3559.376,3607.985
20150127,3614.038,3616.258,3510.017,3574.931
20150128,3547.239,3583.312,3512.393,3525.323
20150129,3474.915,3505.582,3453.901,3481.798
20150130,3496.885,3514.217,3431.936,3434.39
20150202,3360.193,3407.256,3347.085,3353.96
20150203,3388.602,3441.709,3360.717,3437.445
20150204,3446.144,3476.817,3399.565,3401.768
20150205,3487.951,3487.951,3366.862,3366.946
20150206,3352.33,3374.051,3285.935,3312.42
20150209,3305.734,3376.526,3298.597,3345.921
20150210,3345.077,3407.18,3339.548,3406.943
20150211,3415.977,3445.655,3412.136,3434.124
20150212,3435.361,3453.582,3405.627,3442.874
20150213,3458.827,3509.505,3452.079,3469.828
20150216,3473.289,3504.475,3466.607,3499.483
20150217,3511.544,3536.82,3511.093,3522.322
20150225,3529.55,3529.55,3463.955,3478.729
20150226,3473.713,3569.33,3456.871,3566.295
20150227,3565.233,3594.813,3560.455,3572.843
20150302,3603.452,3608.691,3566.527,3601.265
20150303,3579.315,3579.315,3504.201,3507.9
20150304,3514.667,3540.912,3497.172,3530.822
20150305,3513.249,3517.083,3467.676,3496.344
20150306,3501.184,3516.243,3472.392,3478.52
20150309,3449.696,3546.705,3417.486,3537.75
20150310,3523.64,3551.205,3511.985,3520.611
20150311,3524.575,3568.916,3512.218,3524.653
20150312,3557.686,3603.341,3536.534,3592.844
20150313,3604.671,3641.392,3594.742,3617.657
20150316,3641.773,3705.739,3621.119,3705.671
20150317,3733.961,3762.575,3716.809,3757.122
20150318,3769.086,3846.055,3763.848,3846.055
20150319,3851.249,3859.126,3809.706,3839.739
20150320,3852.492,3916.863,3832.416,3892.574
20150323,3923.083,3972.296,3922.21,3972.061
20150324,3980.066,3989.858,3883.782,3973.046
20150325,3961.578,3980.716,3913.988,3940.412
20150326,3921.745,3991.997,3892.878,3949.999
20150327,3957.542,3993.032,3932.87,3971.697
20150330,3999.024,4101.651,3999.024,4088.178
20150331,4138.885,4166.018,4037.771,4051.204
20150401,4057.501,4139.499,4046.939,4123.895
20150402,4149.946,4156.842,4068.649,4124.776
20150403,4104.672,4170.558,4092.383,4170.538
20150407,4213.894,4260.471,4197.019,4260.044
20150408,4277.45,4304.78,4204.826,4295.803
20150409,4316.958,4332.166,4212.611,4262.138
20150410,4249.383,4351.687,4231.196,4344.416
20150413,4394.047,4432.024,4361.589,4421.073
20150414,4432.126,4474.353,4385.908,4438.184
20150415,4439.314,4475.997,4379.609,4380.513
20150416,4355.491,4513.765,4335.63,4513.546
20150417,4578.679,4630.27,4553.904,4596.136
20150420,4615.034,4671.168,4492.6,4521.919
20150421,4520.461,4620.058,4504.558,4619.164
20150422,4637.055,4740.933,4632.589,4739.814
20150423,4764.481,4782.044,4693.967,4740.892
20150424,4682.626,4730.43,4618.318,4702.641
20150427,4753.871,4810.485,4735.31,4807.592
20150428,4811.319,4839.078,4703.567,4741.861
20150429,4722.903,4797.927,4695.793,4774.326
20150430,4788.412,4818.725,4749.485,4749.886
20150504,4757.637,4795.915,4699.398,4787.741
20150505,4785.192,4785.192,4572.983,4596.837
20150506,4626.231,4700.909,4511.761,4553.327
20150507,4520.818,4546.338,4467.459,4470.089
20150508,4515.554,4559.058,4445.592,4558.404
20150511,4582.091,4690.954,4535.149,4690.532
20150512,4692.122,4748.004,4660.016,4747.421
20150513,4746.713,4758.002,4678.845,4718.436
20150514,4717.955,4735.284,4670.168,4700.778
20150515,4690.755,4690.755,4592.05,4617.47
20150518,4582.058,4623.383,4565.061,4575.14
20150519,4577.637,4740.005,4577.637,4731.222
20150520,4751.572,4843.1,4745.21,4754.919
20150521,4768.689,4841.615,4746.029,4840.976
20150522,4895.925,4951.991,4870.598,4951.335
20150525,4949.11,5099.839,4949.11,5099.495
20150526,5140.798,5199.295,5063.146,5198.918
20150527,5216.17,5226.844,5126.861,5181.434
20150528,5174.101,5213.183,4831.329,4834.007
20150529,4839.53,4924.303,4665.521,4840.829
20150601,4862.756,5079.319,4835.774,5076.179
20150602,5091.272,5162.556,5047.081,5161.87
20150603,5176.597,5186.967,5059.495,5143.59
20150604,5156.012,5194.233,4863.465,5181.416
20150605,5254.905,5288.34,5104.178,5230.552
20150608,5259.408,5370.609,5202.595,5353.751
20150609,5379.47,5380.426,5251.208,5317.461
20150610,5254.304,5374.83,5209.68,5309.112
20150611,5305.141,5329.295,5248.163,5306.59
20150612,5329.278,5351.648,5283.086,5335.115
20150615,5354.014,5362.452,5207.308,5221.167
20150616,5165.025,5204.303,5015.265,5064.821
20150617,5072.306,5158.367,4949.293,5138.831
20150618,5107.695,5121.218,4926.429,4930.549
20150619,4847.057,4910.45,4634.691,4637.052
20150623,4641.425,4786.955,4455.33,4786.091
20150624,4811.595,4883.732,4744.306,4880.126
20150625,4906.242,4919.263,4667.224,4706.516
20150626,4573.872,4650.186,4278.675,4336.195
20150629,4446.842,4451.166,4000.926,4191.549
20150630,4161.067,4475.767,4016.013,4472.998
20150701,4408.984,4526.127,4235.696,4253.021
20150702,4287.734,4312.19,4000.061,4107.996
20150703,4017.202,4164.629,3785.902,3885.917
20150706,4218.266,4218.266,3832.468,3998.537
20150707,3877.854,3960.636,3743.624,3928.003
20150708,3651.06,3762.622,3612.254,3663.038
20150709,3621.68,3930.264,3537.826,3897.626
20150710,3916.272,4179.111,3887.551,4106.556
20150713,4132.231,4278.161,4072.43,4211.812
20150714,4178.63,4258.513,4062.5,4112.149
20150715,4068.88,4114.243,3899.508,3966.759
20150716,3949.639,4067.022,3856.321,3997.356
20150717,4023.757,4190.186,4000.231,4151.496
20150720,4157.06,4221.693,4106.389,4160.612
20150721,4109.761,4201.482,4081.704,4166.006
20150722,4148.56,4187.431,4094.712,4157.16
20150723,4158.932,4262.062,4148.824,4250.805
20150724,4255.198,4299.65,4154.617,4176.279
20150727,4097.796,4156.313,3817.169,3818.731
20150728,3690.974,3883.446,3627.421,3811.093
20150729,3839.959,3934.003,3769.189,3930.379
20150730,3915.78,3968.534,3802.882,3815.412
20150731,3777.155,3863.624,3757.989,3816.699
20150803,3766.072,3829.235,3742.578,3829.235
20150804,3827.373,3948.449,3801.028,3948.155
20150805,3937.623,3962.277,3858.66,3866.9
20150806,3802.928,3888.693,3793.237,3831.852
20150807,3866.43,3926.649,3857.908,3906.945
20150810,3947.472,4101.731,3932.842,4084.365
20150811,4083.589,4110.133,4042.004,4066.669
20150812,4025.674,4078.03,4015.355,4016.126
20150813,4010.013,4075.7,3967.821,4075.463
20150814,4097.918,4113.159,4056.727,4073.54
20150817,4058.113,4081.772,4009.99,4077.872
20150818,4084.311,4103.054,3816.554,3825.412
20150819,3748.266,3898.74,3668.192,3886.136
20150820,3848.403,3880.824,3761.454,3761.454
20150821,3714.289,3757.779,3578.175,3589.536
20150824,3454.598,3468.149,3266.55,3275.534
20150825,3070.007,3200.108,3019.556,3042.927
20150826,3062.566,3192.932,2952.008,3025.692
20150827,3092.812,3206.724,3028.398,3205.638
20150828,3246.236,3353.244,3223.622,3342.286
20150831,3307.396,3368.279,3205.537,3366.536
20150901,3296.529,3370.504,3190.578,3362.083
20150902,3220.851,3387.02,3213.637,3365.832
20150907,3347.293,3422.225,3240.243,3250.485
20150908,3221.789,3340.219,3170.807,3334.023
20150909,3344.824,3426.651,3330.29,3399.305
20150910,3349.281,3398.316,3337.311,3357.561
20150911,3349.877,3383.134,3315.478,3347.188
20150914,3367.642,3373.921,3187.566,3281.132
20150915,3208.744,3240.079,3131.98,3152.232
20150916,3149.158,3345.918,3131.37,3309.248
20150917,3287.657,3354.905,3236.999,3236.999
20150918,3254.443,3280.877,3227.834,3251.273
20150921,3222.603,3312.55,3211.934,3308.247
20150922,3312.366,3371.414,3303.184,3339.03
20150923,3290.071,3315.935,3253.333,3263.028
20150924,3278.896,3300.857,3255.902,3284.999
20150925,3272.665,3290.858,3201.914,3231.951
20150928,3226.607,3246.554,3186.507,3242.752
20150929,3197.221,3208.417,3159.042,3178.854
20150930,3195.901,3223.908,3186.767,3202.948
20151008,3324.981,3337.331,3294.605,3296.482
20151009,3302.36,3352.379,3293.965,3340.116
20151012,3351.139,3486.631,3347.251,3447.693
20151013,3422.477,3452.045,3413.967,3445.043
20151014,3431.135,3458.702,3403.231,3406.112
20151015,3403.389,3486.815,3402.316,3486.815
20151016,3508.518,3537.539,3487.104,3534.065
20151019,3548.953,3572.995,3502.505,3534.182
20151020,3527.875,3577.798,3510.437,3577.703
20151021,3580.838,3601.243,3417.412,3473.254
20151022,3453.201,3530.766,3442.307,3524.534
20151023,3536.843,3581.836,3515.822,3571.241
20151026,3614.702,3620.756,3561.192,3589.261
20151027,3569.449,3601.053,3486.102,3592.879
20151028,3575.805,3598.172,3517.21,3524.92
20151029,3539.978,3561.814,3507.966,3533.307
20151030,3530.223,3574.473,3497.568,3534.079
20151102,3489.225,3543.45,3474.712,3475.962
20151103,3484.722,3501.704,3452.62,3465.493
20151104,3477.159,3628.538,3477.159,3628.538
20151105,3630.782,3781.409,3627.301,3705.97
20151106,3698.342,3801.705,3694.657,3793.374
20151109,3796.379,3891.773,3796.379,3840.355
20151110,3806.669,3876.49,3798.821,3833.238
20151111,3828.448,3843.112,3781.41,3833.646
20151112,3841.738,3843.9,3771.274,3795.324
20151113,3756.204,3793.713,3727.585,3746.242
20151116,3682.735,3764.409,3680.073,3764.126
20151117,3790.426,3852.774,3750.157,3758.387
20151118,3760.456,3771.847,3706.31,3715.58
20151119,3725.622,3775.232,3714.675,3774.969
20151120,3778.884,3793.545,3757.026,3774.383
20151123,3774.436,3802.851,3743.405,3753.335
20151124,3745.761,3754.169,3702.737,3753.889
20151125,3747.759,3781.857,3735.716,3781.607
20151126,3795.245,3805.844,3756.823,3759.429
20151127,3739.096,3742.742,3534.39,3556.992
20151130,3554.89,3587.97,3455.068,3566.412
20151201,3562.319,3617.305,3536.116,3591.696
20151202,3587.758,3725.854,3573.403,3721.955
20151203,3709.547,3758.446,3693.137,3749.299
20151204,3719.734,3726.124,3667.291,3677.592
20151207,3681.582,3699.337,3658.578,3687.607
20151208,3668.839,3668.839,3619.445,3623.02
20151209,3613.42,3655.159,3611.49,3635.938
20151210,3634.366,3678.318,3615.991,3623.084
20151211,3605.372,3630.744,3578.146,3608.059
20151214,3573.884,3712.503,3570.998,3711.322
20151215,3707.73,3717.357,3679.23,3694.389
20151216,3703.95,3713.09,3677.45,3685.44
20151217,3712.783,3768.844,3709.851,3755.888
20151218,3754.96,3810.218,3750.925,3767.913
20151221,3762.097,3877.82,3759.989,3865.965
20151222,3872.098,3880.468,3841.593,3876.733
20151223,3877.872,3926.686,3862.965,3866.381
20151224,3858.135,3867.679,3787.084,3829.402
20151225,3832.085,3848.025,3813.204,3838.201
20151228,3847.532,3853.389,3727.632,3727.632
20151229,3723.05,3762.052,3710.48,3761.875
20151230,3762.914,3765.657,3726.278,3765.175
20151231,3760.904,3772.617,3727.325,3731.005
20160104,3725.856,3726.245,3469.011,3470.411
20160105,3382.177,3518.217,3377.28,3478.78
20160106,3482.406,3543.739,3468.467,3539.808
20160107,3481.15,3481.15,3284.737,3294.384
20160108,3371.871,3418.851,3237.931,3361.563
20160111,3303.125,3342.481,3192.45,3192.45
20160112,3214.823,3242.253,3174.55,3215.71
20160113,3240.484,3257.295,3155.879,3155.879
20160114,3076.645,3226.658,3072.039,3221.571
20160115,3200.888,3216.798,3101.052,3118.73
20160118,3068.235,3165.616,3066.727,3130.729
20160119,3132.705,3227.908,3119.216,3223.125
20160120,3204.218,3225.95,3154.426,3174.378
20160121,3136.384,3202.538,3081.345,3081.345
20160122,3114.895,3132.171,3053.958,3113.463
20160125,3129.028,3149.332,3105.1,3128.886
20160126,3099.596,3106.53,2934.647,2940.509
20160127,2953.183,2963.544,2839.29,2930.352
20160128,2909.334,2941.887,2841.844,2853.756
20160129,2855.598,2965.309,2854.371,2946.09
20160201,2939.04,2944.517,2869.561,2901.048
20160202,2901.528,2972.426,2901.512,2961.334
20160203,2931.288,2954.71,2909.898,2948.639
20160204,2960.334,2999.206,2960.207,2984.76
20160205,2982.056,2988.36,2962.847,2963.789
20160215,2888.428,2961.493,2886.018,2946.707
20160216,2962.187,3042.089,2962.187,3037.035
20160217,3034.09,3065.785,3027.046,3063.32
20160218,3079.527,3093.513,3049.841,3053.699
20160219,3047.942,3065.968,3032.634,3051.585
20160222,3083.933,3128.207,3071.329,3118.868
20160223,3117.203,3119.221,3061.429,3089.363
20160224,3077.606,3109.545,3055.251,3109.545
20160225,3104.41,3104.436,2905.457,2918.75
20160226,2942.095,2964.385,2902.948,2948.031
20160229,2939.58,2939.875,2821.215,2877.467
20160301,2881.335,2950.436,2863.323,2930.694
20160302,2933.921,3054.724,2933.116,3051.333
20160303,3050.389,3078.444,3040.246,3058.422
20160304,3047.537,3101.656,3032.424,3093.89
20160307,3108.999,3130.903,3083.584,3104.84
20160308,3100.149,3109.25,3001.829,3107.673
20160309,3045.924,3072.916,3020.134,3071.907
20160310,3056.21,3074.16,3012.691,3013.146
20160311,2990.214,3026.437,2982.172,3018.284
20160314,3039.569,3106.8,3034,3065.69
20160315,3061.343,3077.085,3028.578,3074.78
20160316,3068.866,3100.352,3064.521,3090.033
20160317,3096.808,3147.841,3077.572,3124.204
20160318,3136.223,3197.668,3130.102,3171.963
20160321,3203.293,3267.775,3198.361,3249.437
20160322,3231.615,3249.677,3218.728,3225.79
20160323,3217.729,3242.247,3202.976,3236.092
20160324,3211.496,3221.906,3181.813,3181.851
20160325,3176.81,3204.442,3174.318,3197.817
20160328,3206.953,3229.624,3161.878,3169.728
20160329,3171.314,3178.075,3122.761,3135.41
20160330,3161.289,3216.676,3161.289,3216.275
20160331,3229.2,3241.927,3208.665,3218.088
20160401,3213.674,3222.612,3165.856,3221.895
20160405,3211.305,3271.93,3205.207,3264.486
20160406,3250.522,3267.64,3236.196,3257.528
20160407,3266.288,3270.82,3208.644,3209.29
20160408,3189.846,3197.774,3163.305,3185.726
20160411,3213.507,3251.572,3213.507,3230.096
20160412,3227.367,3232.264,3198.903,3218.45
20160413,3237.858,3296.523,3237.858,3261.383
20160414,3277.098,3286.072,3252.05,3275.832
20160415,3279.857,3282.985,3261.73,3272.205
20160418,3252.671,3252.671,3221.662,3228.453
20160419,3243.971,3250.725,3221.577,3238.303
20160420,3244.142,3248.422,3107.369,3181.026
20160421,3160.796,3198.557,3150.94,3160.603
20160422,3142.561,3175.38,3137.993,3174.901
20160425,3164.738,3172.269,3137.113,3162.033
20160426,3159.771,3181.095,3150.404,3179.161
20160427,3181.931,3188.826,3162.691,3165.916
20160428,3169.333,3174.766,3135.643,3160.581
20160429,3153.537,3171.289,3149.397,3156.745
20160503,3159.823,3218.485,3151.405,3213.54
20160504,3203.465,3222.882,3198.292,3209.461
20160505,3204.169,3217.282,3196.566,3213.92
20160506,3213.136,3216.893,3130.147,3130.354
20160509,3115.43,3115.43,3055.006,3065.615
20160510,3055.212,3084.725,3055.183,3069.112
20160511,3080.636,3102.877,3063.088,3082.809
20160512,3059.383,3095.349,3035.023,3090.137
20160513,3081.68,3103.095,3064.691,3074.935
20160516,3064.526,3095.555,3053.662,3095.309
20160517,3095.523,3105.201,3073.459,3086.025
20160518,3071.529,3072.612,3039.462,3068.036
20160519,3060.343,3086.977,3058.145,3062.5
20160520,3047.778,3078.532,3041.517,3078.218
20160523,3078.515,3098.478,3076.504,3087.222
20160524,3083.244,3083.257,3052.59,3063.556
20160525,3079.749,3089.102,3054.87,3059.226
20160526,3056.6,3072.524,3027.444,3064.211
20160527,3059.732,3073.756,3052.179,3062.499
20160530,3056.314,3075.261,3037.665,3066.709
20160531,3068.596,3170.926,3068.596,3169.56
20160601,3172.962,3181.793,3159.818,3160.547
20160602,3158.026,3168.824,3151.065,3167.1
20160603,3172.946,3201.749,3162.088,3189.325
20160606,3192.779,3197.22,3168.554,3178.788
20160607,3182.437,3186.617,3168.179,3177.054
20160608,3171.813,3174.972,3148.352,3163.986
20160613,3134.045,3145.606,3065.767,3066.341
20160614,3058.443,3078.749,3055.655,3075.983
20160615,3043.958,3128.673,3042.233,3116.368
20160616,3104.362,3112.476,3089.478,3094.675
20160617,3096.09,3131.048,3096.09,3110.357
20160620,3114.906,3118.725,3089.713,3112.674
20160621,3124.898,3155.493,3097.94,3106.318
20160622,3100.45,3134.061,3096.992,3133.961
20160623,3129.721,3129.721,3102.481,3117.317
20160624,3110.646,3130.539,3033.965,3077.155
20160627,3065.128,3120.64,3064.966,3120.544
20160628,3107.398,3139.43,3099.701,3136.401
20160629,3142.484,3158.076,3139.133,3151.39
20160630,3152.833,3163.72,3148.199,3153.921
20160701,3156.932,3170.258,3148.295,3154.2
20160704,3136.385,3210.602,3134.023,3204.696
20160705,3199.157,3216.703,3197.996,3207.383
20160706,3197.625,3217.516,3183.451,3216.803
20160707,3206.551,3220.54,3190.124,3209.954
20160708,3199.754,3204.928,3183.959,3192.28
20160711,3199.038,3235.962,3197.626,3203.33
20160712,3201.906,3273.474,3200.303,3273.182
20160713,3274.02,3300.991,3271.775,3282.868
20160714,3277.482,3281.95,3259.065,3276.764
20160715,3278.836,3285.026,3265.291,3276.278
20160718,3269.708,3281.637,3251.766,3262.022
20160719,3260.435,3264.73,3226.199,3248.234
20160720,3246.863,3254.508,3232.257,3237.605
20160721,3238.337,3271.374,3238.303,3252.523
20160722,3251.242,3253.769,3220.894,3225.162
20160725,3220.166,3243.79,3218.142,3230.885
20160726,3228.234,3269.746,3228.008,3269.588
20160727,3270.084,3276.511,3157.409,3218.243
20160728,3204.465,3235.782,3195.27,3221.137
20160729,3217.192,3225.418,3198.684,3203.93
20160801,3196.425,3199.975,3156.749,3176.809
20160802,3173.758,3189.053,3165.542,3189.053
20160803,3179.684,3197.157,3173.536,3193.507
20160804,3190.546,3201.554,3170.419,3201.289
20160805,3201.354,3224.873,3192.861,3205.11
20160808,3199.572,3234.479,3187.252,3234.183
20160809,3232.603,3257.334,3229.174,3256.981
20160810,3255.182,3261.861,3242.751,3243.341
20160811,3239.558,3274.026,3232.613,3233.36
20160812,3231.807,3294.234,3231.137,3294.234
20160815,3303.469,3417.915,3302.378,3393.424
20160816,3403.384,3418.688,3372.021,3378.245
20160817,3377.771,3394.389,3356.924,3373.048
20160818,3369.947,3394.791,3349.688,3364.485
20160819,3358.555,3374.045,3341.192,3365.02
20160822,3364.681,3372.833,3335.47,3336.795
20160823,3332.621,3359.648,3324.96,3341.83
20160824,3341.93,3348.129,3323.725,3329.863
20160825,3314.085,3315.081,3279.806,3308.972
20160826,3312.499,3328.945,3301.736,3307.09
20160829,3306.575,3315.079,3297.07,3307.781
20160830,3310.319,3325.122,3304.597,3311.987
20160831,3310.565,3333.973,3304.655,3327.794
20160901,3326.739,3329.345,3301.213,3301.577
20160902,3298.722,3320.425,3295.755,3314.114
20160905,3321.005,3338.42,3314.629,3319.68
20160906,3322.018,3347.951,3300.126,3342.626
20160907,3344.066,3357.357,3337.751,3340.817
20160908,3338.008,3343.395,3328.226,3339.564
20160909,3339.373,3344.951,3318.044,3318.044
20160912,3271.87,3276.716,3234.573,3262.604
20160913,3265.337,3269.222,3246.386,3260.333
20160914,3245.737,3254.995,3231.336,3238.73
20160919,3242.743,3264.899,3242.743,3263.124
20160920,3264.665,3265.035,3252.389,3257.403
20160921,3257.71,3270.902,3254.321,3266.636
20160922,3281.472,3303.199,3277.979,3291.121
20160923,3292.279,3293.916,3275.025,3275.666
20160926,3267.691,3267.691,3220.284,3220.284
20160927,3214.87,3240.776,3214.441,3240.755
20160928,3243.647,3243.647,3227.996,3230.89
20160929,3234.857,3257.767,3234.803,3244.387
20160930,3240.177,3260.941,3239.036,3253.285
20161010,3265.364,3294.641,3258.958,3293.869
20161011,3296.867,3308.004,3292.878,3306.557
20161012,3299.139,3302.561,3289.753,3300.01
20161013,3299.156,3307.409,3292.397,3302.646
20161014,3298.734,3306.686,3285.729,3305.848
20161017,3305.963,3309.01,3271.541,3277.879
20161018,3272.682,3321.332,3272.682,3321.332
20161019,3323.304,3332.52,3309.831,3316.241
20161020,3317.179,3324.903,3312.174,3318.604
20161021,3315.716,3341.56,3309.179,3327.74
20161024,3332.512,3382.826,3330.967,3367.578
20161025,3367.475,3373.914,3356.585,3367.455
20161026,3365.198,3367.831,3349.574,3354.8
20161027,3351.46,3352.354,3335.133,3345.695
20161028,3347.144,3370.749,3337.289,3340.126
20161031,3332.406,3340.47,3317.328,3336.278
20161101,3338.71,3359.394,3334.457,3359.052
20161102,3350.71,3356.397,3331.384,3333.352
20161103,3326.905,3379.989,3324.838,3365.085
20161104,3362.206,3377.639,3348.426,3354.175
20161107,3353.444,3362.742,3342.312,3356.592
20161108,3367.697,3383.917,3361.129,3371.118
20161109,3370.6,3373.096,3322.08,3353.055
20161110,3374.906,3403.016,3374.906,3390.612
20161111,3387.948,3422.671,3382.892,3417.221
20161114,3409.224,3452.616,3408.139,3430.248
20161115,3428.866,3434.922,3415.995,3429.87
20161116,3432.434,3435.637,3419.244,3429.592
20161117,3423.465,3437.669,3412.877,3436.535
20161118,3437.49,3443.119,3413.27,3417.455
20161121,3412.652,3463.142,3412.08,3441.111
20161122,3443.22,3469.219,3443.22,3468.364
20161123,3473.895,3492.956,3465.764,3474.729
20161124,3468.807,3508.165,3467.011,3488.74
20161125,3490.04,3521.303,3463.948,3521.298
20161128,3538.675,3553.36,3528.32,3535.081
20161129,3525.901,3583.718,3521.379,3564.04
20161130,3557.636,3567.069,3527.023,3538.001
20161201,3543.956,3575.97,3543.245,3565.036
20161202,3559.771,3562.55,3516.788,3528.955
20161205,3473.688,3496.884,3457.343,3469.407
20161206,3466.242,3477.59,3456.807,3459.153
20161207,3458.369,3475.747,3445.756,3475.747
20161208,3481.807,3484.34,3466.512,3470.143
20161209,3464.873,3507.928,3461.761,3493.7
20161212,3489.268,3495.802,3400.793,3409.179
20161213,3394.207,3416.215,3370.596,3405.035
20161214,3399.411,3412.28,3378.266,3378.945
20161215,3363.86,3378.037,3327.143,3340.434
20161216,3335.363,3356.292,3330.493,3346.03
20161219,3342.345,3344.858,3324.999,3328.983
20161220,3328.298,3329.102,3289.268,3309.064
20161221,3313.745,3342.476,3313.745,3338.536
20161222,3335.122,3340.363,3322.72,3335.672
20161223,3333.401,3334.894,3300.884,3307.599
20161226,3293.224,3322.421,3267.048,3322.401
20161227,3319.206,3330.232,3315.832,3316.385
20161228,3315.753,3320.547,3293.174,3301.889
20161229,3297.036,3312.113,3288.096,3297.765
20161230,3302.599,3313.55,3295.751,3310.081
20170103,3313.953,3345.263,3313.953,3342.227
20170104,3340.558,3369.566,3338.153,3368.312
20170105,3368.34,3373.412,3361.462,3367.789
20170106,3366.852,3368.87,3346.891,3347.666
20170109,3345.748,3366.222,3344.347,3363.901
20170110,3361.639,3370.505,3354.088,3358.272
20170111,3355.801,3366.631,3334.298,3334.495
20170112,3332.686,3343.128,3315.963,3317.624
20170113,3317.963,3338.174,3309.374,3319.912
20170116,3314.151,3322.782,3264.207,3319.445
20170117,3305.6,3327.377,3292.204,3326.356
20170118,3323.339,3350.962,3320.406,3339.365
20170119,3330.952,3346.496,3324.684,3329.289
20170120,3326.977,3358.412,3326.374,3354.889
20170123,3359.054,3378.739,3355.847,3364.081
20170124,3363.137,3371.32,3355.899,3364.451
20170125,3361.656,3376.441,3357.218,3375.904
20170126,3378.261,3395.885,3378.261,3387.961
20170203,3390.932,3392.477,3362.565,3364.492
20170206,3368.108,3381.335,3358.752,3373.205
20170207,3371.769,3376.71,3354.625,3365.685
20170208,3361.781,3383.686,3347.43,3383.288
20170209,3381.899,3406.589,3379.787,3396.292
20170210,3398.317,3422.326,3398.03,3413.487
20170213,3416.917,3439.543,3416.875,3436.275
20170214,3438.511,3440.675,3424.403,3435.804
20170215,3435.388,3448.032,3417.081,3421.713
20170216,3421.83,3440.933,3418.351,3440.933
20170217,3443.617,3457.556,3419.614,3421.442
20170220,3421.643,3472.604,3421.643,3471.393
20170221,3475.058,3490.086,3472.017,3482.823
20170222,3483.201,3489.946,3473.524,3489.757
20170223,3487.575,3492.962,3460.118,3473.324
20170224,3468.959,3473.852,3455.251,3473.852
20170227,3471.132,3472.836,3441.394,3446.223
20170228,3445.027,3460.909,3441.359,3452.81
20170301,3452.206,3472.696,3449.109,3458.438
20170302,3463.483,3468.471,3434.001,3435.096
20170303,3424.663,3428.882,3412.831,3427.863
20170306,3427.253,3449.034,3425.904,3446.484
20170307,3446.163,3454.039,3440.057,3453.956
20170308,3452.201,3457.035,3441.258,3448.731
20170309,3442.895,3443.046,3414.678,3426.944
20170310,3423.978,3436.239,3423.937,3427.892
20170313,3425.672,3458.098,3412.688,3458.098
20170314,3456.658,3465.392,3448.903,3456.693
20170315,3452.214,3463.919,3445.268,3463.644
20170316,3472.269,3492.127,3472.269,3481.507
20170317,3485.311,3488.497,3441.468,3445.805
20170320,3449.052,3454.063,3429.825,3449.613
20170321,3449.77,3466.703,3445.642,3466.347
20170322,3450.754,3464.333,3433.499,3450.05
20170323,3452.406,3470.816,3435.691,3461.978
20170324,3464.197,3499.318,3461.111,3489.6
20170327,3488.765,3505.979,3474.521,3478.039
20170328,3480.249,3482.292,3461.468,3469.809
20170329,3472.966,3483.057,3455.553,3465.193
20170330,3461.616,3467.305,3422.366,3436.758
20170331,3434.822,3456.305,3430.82,3456.046
20170405,3476.423,3504.538,3475.149,3503.893
20170406,3507.988,3517.778,3495.725,3514.047
20170407,3514.452,3526.815,3506.389,3517.463
20170410,3519.46,3522.796,3502.083,3505.139
20170411,3503.829,3520.131,3466.139,3517.328
20170412,3514.572,3523.097,3497.999,3509.439
20170413,3500.284,3518.439,3496.57,3514.566
20170414,3516.81,3517.466,3476.947,3486.505
20170417,3475.738,3480.57,3453.676,3479.942
20170418,3474.889,3489.084,3462.63,3462.743
20170419,3452.99,3459.352,3418.514,3445.876
20170420,3444.523,3465.609,3440.715,3461.548
20170421,3461.389,3475.562,3449.542,3466.787
20170424,3458.228,3458.228,3403.979,3431.259
20170425,3427.732,3449.672,3422.652,3440.974
20170426,3440.253,3466.565,3439.151,3445.183
20170427,3435.102,3449.272,3399.539,3446.72
20170428,3439.573,3439.904,3417.238,3439.753
20170502,3427.917,3436.306,3418.665,3426.577
20170503,3421.759,3432.225,3403.078,3413.128
20170504,3404.938,3421.395,3391.277,3404.386
20170505,3393.483,3395.453,3366.557,3382.55
20170508,3369.108,3374.157,3339.574,3358.813
20170509,3342.598,3358.046,3327.59,3352.532
20170510,3350.65,3369.434,3336.003,3337.701
20170511,3322.945,3359.6,3312.892,3356.646
20170512,3350.937,3387.268,3349.167,3385.379
